PlayerName,Org,Level,Age,xFIP,K%,BB%,IP,GB%,ERA,K-BB%,playerId,fg_pos,fg_top_100,fg_org_rk,fg_fb,fg_sl,fg_cb,fg_ch,fg_cmd,fg_fv,FA/Team,mlb_top30,mlb_top30_rank,mlb_top30_scraped_date,mlb_top30_match_method,mlb_top30_match_score,mlb_player_url,mlb_top30_source_url,mlb_top30_org_slug,mlb_year,mlb_grades_json,mlb_blurb,pitcherlist_in_list,pitcherlist_org_rank,pitcherlist_match_method,pitcherlist_match_score,pitcherlist_blurb,pitcherlist_has_blurb,pitcherlist_blurb_article_date,pitcherlist_blurb_article_url,pitcherlist_blurb_scraped_date,pitcherlist_org_rank_pl,pitcherlist_blurb_pl,pitcherlist_has_blurb_pl,pitcherlist_blurb_article_date_pl,pitcherlist_blurb_article_url_pl,pitcherlist_blurb_scraped_date_pl,p1500_in_list,p1500_org_rank,p1500_scraped_date,p1500_match_method,p1500_match_score,p1500_source_url,p1500_org_slug,p1500_org_rank_p1500,p1500_scraped_date_p1500,p1500_source_url_p1500,p1500_org_slug_p1500,ps_AAA_Name,ps_AAA_Org,ps_AAA_Pos,ps_AAA_Age,ps_AAA_PA,ps_AAA_AB,ps_AAA_Pitches,ps_AAA_Tracked%,ps_AAA_wOBA,ps_AAA_Bat Speed,ps_AAA_Barrel %,ps_AAA_BB%,ps_AAA_Chase%,ps_AAA_EV,ps_AAA_Max EV,ps_AAA_50th% EV,ps_AAA_90th% EV,ps_AAA_Hard Hit%,ps_AAA_K%,ps_AAA_L°,ps_AAA_Whiff%,ps_AAA_Swing%,ps_AAA_Z-Swing%,ps_AAA_Z-Contact%,ps_AAA_SwStr%,ps_AAA_Pull Air%,ps_AAA_BA,ps_AAA_OBP,ps_AAA_SLG,ps_AAA_BABIP,ps_AAA_BB,ps_AAA_2B,ps_AAA_3B,ps_AAA_Hits,ps_AAA_HR,ps_AAA_K,ps_AAA_Swings,ps_AAA_Whiffs,ps_AAA_psStuff+,ps_AAA_Max Velo,ps_AAA_Barrel%,ibw_year,ibw_rank,ibw_blurb,ibw_url,ibw_match_method,ibw_match_score,xFIP_pct,K%_pct,BB%_pct,K-BB%_pct,SkillScore,_mlb_top30_rank_pct_rankscore,_pitcherlist_org_rank_pct_rankscore,_p1500_org_rank_pct_rankscore,_ibw_rank_pct_rankscore,RankSources,RankCoverage,RankScore,DynastyScore_65_35,SampleReliability,Proj_ETA_Bucket,AgeForLevel_Delta,AgeForLevel_Score,Proj_Confidence,Proj_Impact,Proj_Risk,Proj_SP_Prob,Proj_Role,Proj_DynastyUtility,_trend_key,trend_key_method
Riley Cornelio,WSN,AAA,24.8194444,3.973103208054109,0.24816176,0.10110294,134.1,0.376093294,3.2828785362103003,0.14705882,sa3020830,SIRP,,36,40 / 45,70 / 70,,40 / 45,30 / 35,35+,FA,False,,,none,50.0,,,,,,,False,,none,48.0,,False,,,,,,,,,,True,40,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/washington-nationals-top-50-prospects-2026/,,40.0,2026-01-25,https://www.prospects1500.com/top-50-lists/washington-nationals-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.6355932203389831,0.4322033898305085,0.6101694915254237,0.5423728813559322,55.79,,,13.33333333333333,,1,0.25,10.33333333333333,39.88016666666667,1.0,0–1 yr,-0.1805556000000017,52.16666720000002,40.0,50.47355008,30.0,0.6199999999999999,Mixed,36.646430976000005,sa3020830,playerId
Connor Noland,CHC,AAA,25.6972222,4.586167843025604,0.2,0.09401709,134.2,0.483790523,4.009901293001178,0.10598291000000001,sa3020834,SP,,16,30 / 30,60 / 60,60 / 60,40 / 45,50 / 55,40,FA,True,20.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/cubs/connor-noland-690939,https://www.mlb.com/milb/prospects/2025/cubs/,cubs,2025.0,"{""Fastball"": 30, ""Curveball"": 50, ""Slider"": 55, ""Cutter"": 40, ""Changeup"": 45, ""Control"": 50, ""Overall"": 40}","A four-star quarterback recruit, Noland played both football and baseball as a freshman at Arkansas before focusing on the diamond. After missing much of his junior season with forearm stiffness, he was the Razorbacks' top starter in 2022 and joined the Cubs as a ninth-rounder. He hasn't let a well-below-average fastball stop him from reaching Triple-A Iowa midway through his second full pro season and functioning as the I-Cubs' most effective starter in 2025. Noland's two- and four-seam fastballs sit at 90 mph and rarely reach 92, so he just doesn't throw them very often. His order of preference for his six-pitch repertoire is as follows: upper-80s cutter, low-80s slider, upper-70s curveball, mid-80s changeup, two-seamer, four-seamer. His slider is his lone offering that grades as better than average, and his curveball is his only other pitch that even reaches that standard. Nevertheless, Noland makes his kitchen-sink approach work. He consistently locates all of his pitches -- save his changeup -- where he wants them, though his need to work around the plate rather than challenge hitters had led to just average walk rates in Triple-A. It's unclear whether he has enough stuff to succeed in the Majors but he's on the verge of getting a chance to find out. Last Prospect 19 Brett Bateman Next Prospect 21 Will Sanders Cubs Prospect Headlines Top prospect Ballesteros ready for bigger role this season January 24, 2026 Wiggins following Horton's lead with rise on Top 100 Prospects list January 23, 2026 Cubs add 3 shortstops to open international signing period January 15, 2026 New teammates Alex Bregman, Dansby Swanson linked since prospect days January 13, 2026 Cubs get Cabrera from Marlins for No. 1 prospect Caissie, 2 others January 7, 2026 No. 2 prospect Ballesteros poised to step up for Cubs in '26 December 22, 2025 What position will Ballesteros play long term? December 18, 2025 Who will the Cubs take with their first pick in the '26 Draft? December 11, 2025 More Prospects News Cubs Prospect Highlights 05:03 Moisés Ballesteros on the Cubs, family, 2026 goals January 20, 2026 00:39 Top Prospects: Jonathon Long, 1B, Cubs January 12, 2026 00:55 Top Prospects: Moisés Ballesteros, C, Cubs January 12, 2026 00:42 Top Prospects: Jaxon Wiggins, RHP, Cubs January 9, 2026 01:00 Logan Poteet on Appy League journey December 4, 2025 01:42 James Triantos on staying consistent day to day November 16, 2025 01:03 Owen Ayers on his homer, Fall League experience November 12, ",False,,none,56.0,,False,,,,,,,,,,True,24,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/chicago-cubs-top-50-prospects-2026/,,24.0,2026-01-25,https://www.prospects1500.com/top-50-lists/chicago-cubs-top-50-prospects-2026/,,Connor Noland,CHC,P,26.0,6.0,6.0,21.0,100.0,0.0,,,0.0,46.7,81.4,,,,25.0,33.3,'-16.0,54.5,52.381,66.7,75.0,28.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,6.0,87.1,93.2,0.0,,,,,none,0,0.3389830508474576,0.1228813559322034,0.6864406779661016,0.2627118644067797,34.34,24.0,,30.303030303030297,,2,0.5,22.409090909090903,30.164181818181817,1.0,0–1 yr,0.6972221999999988,41.633333600000014,55.0,34.18125458545455,31.972221999999988,0.6199999999999999,Mixed,29.912397983454554,sa3020834,playerId
Alex Hoppe,BOS,AAA,26.2888888,3.831536826022923,0.26258993,0.12230216,61.2,0.546012269,4.524324941651761,0.14028777000000003,sa3020836,SIRP,,42,60 / 60,,,,30 / 35,35+,FA,False,,,none,37.03703703703704,,,,,,,False,,none,36.36363636363637,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.6949152542372881,0.5423728813559322,0.4067796610169492,0.4745762711864407,55.18,,,,,0,0.0,,55.18,1.0,0–1 yr,1.2888887999999987,34.533334400000015,25.0,52.08300016000001,47.88888799999999,0.6199999999999999,Mixed,28.160683752000004,sa3020836,playerId
Dominic Perachi,PIT,AA,24.0944444,4.4897264384805,0.1875,0.10096154,50.2,0.391608391,3.37499978824667,0.08653846,sa3020841,SP,,31,45 / 45,50 / 55,50 / 50,40 / 45,40 / 50,35+,FA,False,,,none,42.85714285714286,,,,,,,False,,none,40.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.152317880794702,0.08940397350993377,0.576158940397351,0.13245033112582782,22.57,,,,,0,0.0,,22.57,1.0,1–2 yr,1.0944444000000004,36.866667199999995,25.0,24.71450008,45.944444000000004,0.5799999999999998,Mixed,16.603191876,sa3020841,playerId
Jared Karros,LAD,AA,24.375,5.0081600866326585,0.15471698,0.09056604,56.1,0.338541666,6.071006465303,0.06415094,sa3020859,SP,,29,40 / 40,50 / 50,45 / 45,50 / 55,50 / 60,40,Shooters,False,,,none,53.84615384615385,,,,,,,False,,none,53.84615384615385,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Jared Karros,LAD,P,25.0,16.0,14.0,65.0,100.0,0.142,,,12.5,38.9,89.9,,,,75.0,18.8,'-1.3,35.5,47.692,51.1,79.2,16.9,,0.071,0.188,0.071,0.091,2.0,0.0,0.0,1.0,0.0,3.0,31.0,11.0,92.7,94.5,0.0,,,,,none,0,0.05960264900662249,0.013245033112582781,0.6887417218543046,0.0728476821192053,18.87,,,,,0,0.0,,18.87,1.0,1–2 yr,1.375,33.5,25.0,21.0645,48.75,0.5199999999999998,Mixed,13.866525,sa3020859,playerId
Samy Natera Jr.,LAA,AAA,25.4055555,3.680347060286119,0.3452381,0.16666667,58.0,0.301724137,2.9482757651139697,0.17857143,sa3020862,SIRP,,6,50 / 55,50 / 60,,40 / 50,30 / 40,40+,FA,True,20.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/angels/samy-natera-jr-696519,https://www.mlb.com/milb/prospects/2025/angels/,angels,2025.0,"{""Fastball"": 55, ""Slider"": 55, ""Changeup"": 40, ""Control"": 45, ""Overall"": 40}","A two-sport standout in high school who didn’t start pitching until he was 17, Natera had three uneven seasons at New Mexico State where he missed a lot of bats and walked a lot of hitters. The Angels took a low-risk flyer on the left-hander in the 17th round of the 2022 Draft, and he kept striking guys out and giving them free passes during his pro debut with High-A Tri-City in 2023. A sprained elbow kept him off the mound for all but 15 innings during the regular season, but he opened a lot of eyes with his work over five Arizona Fall League outings. It was a small sample size spanning just 12 innings, but Natera’s combination of size, stuff and better feel for the zone made people sit up and take notice. His fastball averaged around 94-95 mph and touched 98, and it plays up because of its life that allows it to get a lot of swings and misses. His 82-85 mph slider has good sweep to it, giving him another bat-missing offering. He has a changeup, but he doesn’t throw it very often. While Natera is already 25, he has very low mileage on his arm between starting late, the pandemic and the missed time in 2024. In his brief mound time last year, he was finding the strike zone with more consistency, raising the bar a little bit more. Left-handers who are 6-foot-4 and have two out pitches tend to make it to the big leagues, so everyone is intrigued to see how Natera follows up his AFL breakout. Last Prospect 19 Dario Laverde Next Prospect 21 Xavier Mitchell Angels Prospect Headlines Explore Salt Lake's The Ballpark at America First Square January 22, 2026 Explore Rancho Cucamonga's LoanMart Field January 22, 2026 Halos land No. 9 prospect (Horton), No. 2 pitcher (Fana) in int'l haul January 15, 2026 He's just 20, but this prospect could be the Angels' next star in center December 22, 2025 Urena (No. 24 prospect) added to Angels' 40-man roster after strong finish to 2025 November 18, 2025 3 hot-hitting Angels prospects impressing in AFL October 28, 2025 Rada leads Angels prospects to keep an eye on in 2026 October 17, 2025 Fall League youngster Flores, Angels No. 17 prospect, sees big opportunity October 13, 2025 More Prospects News Angels Prospect Highlights 01:14 Top Prospects: Tyler Bremner, RHP, Angels January 21, 2026 00:33 Brandon Dufault K's three in Fall League outing November 10, 2025 02:14 Raudi Rodriguez on winning Fall Stars Game MVP November 9, 2025 00:23 Raudi Rodriguez's two-RBI game November 9, 2025 00:23 Juan Flores picks off the runner at first ",False,,none,58.333333333333336,,False,,,,,,,,,,True,20,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/los-angeles-angels-top-50-prospects-2026/,,20.0,2026-01-25,https://www.prospects1500.com/top-50-lists/los-angeles-angels-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.788135593220339,0.9322033898305084,0.11016949152542377,0.6779661016949152,65.91,34.48275862068966,,55.81395348837209,,2,0.5,36.10966319165998,55.47988211708099,1.0,0–1 yr,0.4055554999999984,45.13333400000002,55.0,59.6644647351243,29.055554999999984,0.6799999999999999,SP,42.51734268080594,sa3020862,playerId
Isaiah Lowe,SDP,A+,21.9,5.070553834650079,0.16166282,0.11778291,91.2,0.403333333,5.694546086486382,0.04387991000000001,sa3020864,SP,,12,40 / 45,50 / 55,,45 / 50,35 / 55,40,FA,True,27.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/padres/isaiah-lowe-702584,https://www.mlb.com/milb/prospects/2025/padres/,padres,2025.0,"{""Fastball"": 50, ""Slider"": 50, ""Changeup"": 45, ""Control"": 45, ""Overall"": 40}","A Wake Forest commit out of North Carolina, Lowe was San Diego’s first Day 3 pick in 2022 and signed for $400,000, getting closer to fifth-round money as an 11th-round pick. He made only four starts in his first full season because of shoulder problems but thankfully avoided the injured list entirely in his age-21 campaign. He was a California League end-of-season All-Star after posting a 3.00 ERA and a 1.18 WHIP with 89 strikeouts in 72 innings for Single-A Lake Elsinore and finished out the year with seven starts in High-A Fort Wayne. Throwing from the lower range of a three-quarters delivery, the sturdy 6-foot-1 right-hander ran his fastball up to 97 mph last season and generally sat 92-95. There was some tailing action on the pitch as he tended to land it up and armside. His 79-82 mph slider played well nicely off the heat, dropping just as it reached the plate to fool batters to his gloveside. The slider had a 44 percent whiff rate on its own, though it hasn't played nearly to that standard in 2025. An 85-87 mph changeup didn’t get much chase outside of the zone, and lefties handled Lowe much better than their right-handed counterparts as a result. Lowe throws enough strikes to keep him in Minor League rotations for now, but there isn’t a ton of projection left in his frame. The fastball-slider combination should work in shorter stints if he ever needs to head to the bullpen, and after a healthy 2024, there is certainly an arrow pointed up next to his name. Last Prospect 26 Truitt Madonna Next Prospect 28 Victor Lizarraga Padres Prospect Headlines Potential 5-tool standout Hernandez among Padres' 2026 int'l signings January 15, 2026 Mendez has potential to provide much-needed pitching depth December 22, 2025 Padres add pair of righty prospects to 40-man in Mendez, Hawkins November 18, 2025 After Tommy John surgery, former top Draft prospect back to the mound in Fall League October 29, 2025 3 Padres prospects worth watching next year October 21, 2025 Undrafted Padres prospect Karpathios making noise in Fall League October 18, 2025 Padres No. 14 prospect King leans on NFL father's advice October 13, 2025 3 storylines to look out for on San Diego's AFL roster October 10, 2025 More Prospects News Padres Prospect Highlights 01:05 Top Prospects: Kruz Schoolcraft, LHP, Padres January 23, 2026 05:09 Miguel Mendez on rise through Minors and more January 20, 2026 01:07 Chris Kemp on Padres 2026 international signings January 15, 2026 00:50 Carson Montgomery's f",False,,none,34.78260869565217,,False,,,,,,,,,,True,12,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/san-diego-padres-top-50-prospects-2026/,,12.0,2026-01-25,https://www.prospects1500.com/top-50-lists/san-diego-padres-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.11224489795918369,0.02040816326530612,0.44897959183673475,0.10204081632653061,15.99,7.14285714285714,,71.05263157894737,,2,0.5,26.442669172932327,19.648434210526315,1.0,2–4 yr,0.3999999999999986,45.20000000000002,55.0,21.469030263157897,28.999999999999986,0.5199999999999998,Mixed,25.351063618421062,sa3020864,playerId
Austin Peterson,CLE,AAA,25.5333333,4.297840821120805,0.21489002,0.0676819,145.2,0.353510895,3.212814869673521,0.14720812,sa3020868,SP,,16,40 / 40,50 / 55,45 / 45,30 / 45,60 / 70,40+,LB,True,30.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/guardians/austin-peterson-804926,https://www.mlb.com/milb/prospects/2025/guardians/,guardians,2025.0,"{""Fastball"": 40, ""Curveball"": 55, ""Slider"": 55, ""Changeup"": 55, ""Control"": 60, ""Overall"": 40}","Peterson bounced from Purdue to Wabash Valley (Ill.) CC to Connecticut in four years of college, earning All-America honors in his final season in 2022 when he ranked second in NCAA Division I with 11 wins and third with a Huskies-record 147 strikeouts in 110 1/3 innings. His performance stood out more than his stuff, so he lasted until Cleveland drafted him in the ninth round. He shook off a so-so 2023 pro debut to lead the Minors with 14 victories and a 0.89 WHIP last year while placing second in K/BB ratio (7.6) and walk rate (4 percent) and advancing to Double-A. Relying heavily on deception, Peterson uses his 6-foot-6 frame to create plenty of extension and has the feel to manipulate the ball to produce three solid secondary pitches. His low-80s slider and upper-70s curveball both feature downward action, as does his fading mid-80s changeup, and all three elicit a lot of chases. He has added strength since turning pro and his fastball has gained a couple of ticks velocity to average 92 mph and top out at 95, and it's effective when he locates it up in the zone. Repeating his easy three-quarters delivery with precision, Peterson has the best control and command in the system. He'll still have to prove he can keep Triple-A and big league hitters off his fastball and get them to fish outside the zone for his secondary pitches, which he can fall in low with a bit too much at times. He comes with a high floor as a likely back-of-the-rotation option, and the Guardians believe they can help him find more velocity and ceiling. Last Prospect 29 Daniel Espino Guardians Prospect Headlines Led by Bazzana, Guards' NRI list includes top prospects, familiar faces January 30, 2026 Guards land six players among Top 100 Prospects, led by Bazzana January 23, 2026 3 Guardians prospects who could find their way to the bigs in '26 January 22, 2026 Guardians acquire pitching prospect Gomez from Mets for international bonus pool money January 15, 2026 Guardians stock up on switch-hitting shortstops as int'l signing period opens January 15, 2026 How DeLauter's postseason debut could position him for big '26 December 22, 2025 These 10 teams have the prospects to swing a big trade at the Winter Meetings December 2, 2025 Guards' No. 3 prospect among those protected; Enright DFA'd November 18, 2025 More Prospects News Guardians Prospect Highlights 01:07 Breaking down #20 prospect Travis Bazzana January 23, 2026 00:44 Breaking down #46 prospect Chase DeLauter January 23, 2026 04:2",False,,none,48.275862068965516,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.44067796610169496,0.211864406779661,0.9491525423728814,0.5508474576271186,50.85,0.0,,,,1,0.25,0.0,33.0525,1.0,0–1 yr,0.5333332999999989,43.60000040000001,40.0,44.42325006000001,35.33333299999999,0.6199999999999999,Mixed,31.41046265700001,sa3020868,playerId
Payton Martin,LAD,A+,20.8666666,3.466712242134048,0.24046921,0.07331378,81.1,0.381578947,4.315574040370631,0.16715543,sa3020869,SP,,41,40 / 40,50 / 50,45 / 45,30 / 40,30 / 50,35+,FA,True,20.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/dodgers/payton-martin-806293,https://www.mlb.com/milb/prospects/2025/dodgers/,dodgers,2025.0,"{""Fastball"": 55, ""Curveball"": 50, ""Slider"": 60, ""Changeup"": 45, ""Control"": 50, ""Overall"": 45}","Though Martin originally committed to East Carolina as a shortstop, he made a handful of starts on the mound as a North Carolina high school senior in 2022. The Dodgers liked him enough as a pitcher to take a 17th-round flier on him, signing him for $125,000. He wowed evaluators inside and outside of the organization when his stuff took a jump in his 2023 pro debut, then regressed physically last year before getting back on track this summer. Martin's fastball is back to sitting in the mid-90s and topping out at 99 mph. While it features carry, it can straighten out at times and get hammered if he doesn't locate it well. His best offering is a mid-80s slider and he also will spin some upper-70s curveballs to give hitters a different look. Just 6 feet tall, Martin is more athletic and electric than physical, and he works with an up-tempo delivery. To remain a starter as he climbs through the Minors, he'll need to refine a mid-80s changeup that he struggles to throw for strikes and also improve his fastball command. If he can't stick in the rotation, he could become a dynamic two-pitch reliever. Last Prospect 19 Brendan Tunink Next Prospect 21 Hyun-Seok Jang Dodgers Prospect Headlines These Dodgers pitching prospects could crack the Top 100 soon January 28, 2026 Future looks bright for Dodgers, who land 5 prospects on Top 100 list January 23, 2026 After landing Roki last year, Dodgers make another splash on int'l market January 15, 2026 Here are 7 Dodgers prospects who could reach the bigs in '26 January 10, 2026 Ryan looks to make impact in return from Tommy John surgery December 22, 2025 These prospects have the best tools in the Dodgers' farm system December 20, 2025 Who will the Dodgers take with their first pick in the '26 Draft? December 13, 2025 Which Dodgers prospect could be the next to join the Top 100? December 6, 2025 More Prospects News Dodgers Prospect Highlights 01:00 Breaking down #30 prospect Eduardo Quintero January 23, 2026 00:52 Top Prospects: Emil Morales, SS, Dodgers January 21, 2026 00:55 Top Prospects: Mike Sirota, OF, Dodgers January 21, 2026 00:50 Top Prospects: Zyhir Hope, OF, Dodgers January 19, 2026 00:56 Top Prospects: Josue De Paula, OF, Dodgers January 19, 2026 00:56 Top Prospects: Eduardo Quintero, OF, Dodgers January 19, 2026 00:51 Top Prospects: Chase Harlan, 3B January 15, 2026 00:33 Jakob Wright's three strikeouts in scoreless outing November 10, 2025 More Prospects Highlights Terms of Use Privacy Policy Legal Notices Con",False,,none,44.44444444444444,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.7142857142857143,0.3673469387755102,0.8061224489795918,0.6632653061224489,62.98,29.629629629629626,,,,1,0.25,22.96296296296296,48.974037037037036,1.0,2–4 yr,-0.6333334000000015,57.60000080000002,40.0,57.97121123111112,30.0,0.6399999999999999,Mixed,41.107045214,sa3020869,playerId
Michael Knorr,HOU,AAA,24.8861111,4.651793206333034,0.2704918,0.1147541,53.2,0.345070422,5.031055602609409,0.1557377,sa3020872,SIRP,,19,50 / 55,40 / 45,45 / 50,50 / 55,45 / 50,40,FA,False,,,none,41.666666666666664,,,,,,,False,,none,38.095238095238095,,False,,,,,,,,,,False,,,none,45.45454545454546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.288135593220339,0.6101694915254238,0.47457627118644063,0.6101694915254238,47.27,,,,,0,0.0,,47.27,1.0,0–1 yr,-0.11388889999999918,51.36666679999999,25.0,47.884500020000004,35.0,0.5599999999999998,Mixed,31.571358369000002,sa3020872,playerId
Andrew Taylor,HOU,A+,23.5222222,4.400478934593237,0.2195122,0.12195122,58.1,0.311258278,3.394286010243967,0.09756097999999999,sa3020873,MIRP,,32,45 / 55,40 / 40,40 / 50,40 / 45,30 / 45,35+,HADD,False,,,none,52.17391304347826,,,,,,,False,,none,52.17391304347826,,False,,,,,,,,,,True,36,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/houston-astros-top-50-prospects-2026/,,36.0,2026-01-25,https://www.prospects1500.com/top-50-lists/houston-astros-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.30612244897959184,0.22448979591836735,0.4285714285714286,0.25510204081632654,30.21,,,16.666666666666664,,1,0.25,12.916666666666663,24.157333333333334,1.0,2–4 yr,2.0222222000000016,25.73333359999998,40.0,27.722700039999996,50.222222000000016,0.5799999999999998,Mixed,18.088548437999993,sa3020873,playerId
Steven Zobac,KCR,AA,24.4638888,4.3338826878291625,0.22807018,0.07894737,48.2,0.376623376,6.8424669154973214,0.14912281,sa3020875,SP,,14,55 / 60,50 / 55,,30 / 40,50 / 55,40,BB,True,11.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/royals/steven-zobac-686632,https://www.mlb.com/milb/prospects/2025/royals/,royals,2025.0,"{""Fastball"": 55, ""Slider"": 55, ""Changeup"": 45, ""Control"": 55, ""Overall"": 45}","Zobac pitched sparingly at the University of California until his junior season, splitting time on the mound with hitting as an outfielder. When he turned his focus to only pitching, he showed enough potential that the Royals took him in the fourth round of the 2022 Draft, signing him to a $500,000 bonus. The Royals had an innings limit on Zobac in his first full year of pro ball, and he split it between Single-A and High-A. In 2024, they took off the reins and Zobac broke out, posting a 3.64 ERA between High-A and Double-A across 126 innings en route to Royals’ Minor League Pitcher of the Year honors. Zobac’s stuff plays up because of his plus command. He knows where to put the ball and goes right at hitters, evidenced by his 5.6% walk rate in 2024. His strikeout rate between the two levels was 23.8%, and he doesn’t blow hitters away, but his pitchability and command has helped him. Zobac’s fastball is a high-spin 92-94 mph heater with good carry that touched 97 at Double-A. His mid-to-upper 80s slider is a plus pitch that misses bats with good shape and location to the glove side, and he flashed a fringe-average mid-80s changeup that he needs to continue to refine. He changed the grip on that pitch a few times in ‘24 but is still tinkering to find something he’s most comfortable with, and he’ll need it against lefties at the higher levels. Better accustomed to a starter’s workload in 2024, Zobac held up throughout a career-high year in terms of innings. He’s athletic with a repeatable and simple delivery that helps him command the ball so well, and he gets high marks for his intelligence on the mound and in-game prep. From becoming a full-time pitcher in 2022 to reaching Double-A by his second full pro season, Zobac has moved quicker than maybe even the Royals originally thought he would. His fastball-slider combo would fit well in a Major League bullpen, but the development of a third pitch will be key to his upside as a starter. Last Prospect 10 Drew Beam Next Prospect 12 Asbel Gonzalez Royals Prospect Headlines Led by OF Gomez, Royals continue to make waves in international market January 15, 2026 Potential solution to KC's offensive needs? Caglianone and Jensen December 22, 2025 Royals protect top prospects Kudrna, Zobac from Rule 5 Draft November 18, 2025 Royals prospect Vazquez takes Top 100 prospect deep November 1, 2025 How are the Royals' prospects faring in the Fall League? October 24, 2025 Royals No. 2 prospect Mitchell shatters all kinds of m",True,9,fuzzy,100.0,,False,1/27/2025,https://pitcherlist.com/2025-kansas-city-royals-top-dynasty-baseball-prospects/,2026-01-30,9.0,,False,1/27/2025,https://pitcherlist.com/2025-kansas-city-royals-top-dynasty-baseball-prospects/,2026-01-30,True,14,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/kansas-city-royals-top-50-prospects-2026/,,14.0,2026-01-25,https://www.prospects1500.com/top-50-lists/kansas-city-royals-top-50-prospects-2026/,,Steven Zobac,KCR,P,25.0,17.0,15.0,65.0,100.0,0.237,,,11.8,34.5,92.7,,,,50.0,41.2,'-10.8,34.3,53.846,69.4,76.0,18.5,,0.2,0.294,0.2,0.375,2.0,0.0,0.0,3.0,0.0,7.0,35.0,12.0,107.1,96.8,0.0,2025,269,"KCR, RHP, 24.5 – Zobac might be one of the more underrated pitchers in the minors right now as he checks a solid amount of boxes. He certainly looks the part at an athletic 6’3”, 185 pounds. His stuff is good with a low to mid 90’s fastball that has a great movement profile and is a bat missing weapon, to go along with an above average slider and solid changeup. And he has plus control over the entire arsenal. The final box is that he has upper minors production too with a 3.25 ERA and 28.6/6.2 K%/BB% in 55.1 IP at Double-A. He wasn’t quite as good at High-A with a 3.95 ERA and 20.0/5.2 K%/BB% in 70.2 IP, so I would temper expectations a bit, but there is a lot to like here. He definitely falls into that pitching prospect bucket that I like to take shots in, but Zobac is still probably more for medium to deeper leagues than shallower ones right now. – 2025 Projection: 1/4.30/1.32/35 in 40 IP Prime Projection: 10/4.05/1.25/154 in 160 IP",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.22516556291390732,0.2980132450331126,0.7814569536423841,0.5165562913907285,41.76,62.96296296296296,42.85714285714286,70.45454545454545,46.076458752515094,4,1.0,53.149968836588556,45.74648909280599,1.0,1–2 yr,1.4638887999999994,32.43333440000001,85.0,41.5569468878418,29.638887999999994,0.5799999999999998,Mixed,37.74145977952881,sa3020875,playerId
