PlayerName,Org,Level,Age,wRC+,ISO,OBP,SLG,K%,PA,BB%,playerId,fg_pos,fg_top_100,fg_org_rk,fg_hit,fg_game,fg_raw,fg_spd,fg_fv,FA/Team,mlb_top30,mlb_top30_rank,mlb_top30_scraped_date,mlb_top30_match_method,mlb_top30_match_score,mlb_player_url,mlb_top30_source_url,mlb_top30_org_slug,mlb_year,mlb_grades_json,mlb_blurb,pitcherlist_in_list,pitcherlist_org_rank,pitcherlist_match_method,pitcherlist_match_score,pitcherlist_blurb,pitcherlist_has_blurb,pitcherlist_blurb_article_date,pitcherlist_blurb_article_url,pitcherlist_blurb_scraped_date,pitcherlist_org_rank_pl,pitcherlist_blurb_pl,pitcherlist_has_blurb_pl,pitcherlist_blurb_article_date_pl,pitcherlist_blurb_article_url_pl,pitcherlist_blurb_scraped_date_pl,p1500_in_list,p1500_org_rank,p1500_scraped_date,p1500_match_method,p1500_match_score,p1500_source_url,p1500_org_slug,p1500_org_rank_p1500,p1500_scraped_date_p1500,p1500_source_url_p1500,p1500_org_slug_p1500,ps_A_Name,ps_A_Org,ps_A_Pos,ps_A_Age,ps_A_PA,ps_A_AB,ps_A_Pitches,ps_A_Tracked%,ps_A_wOBA,ps_A_Bat Speed,ps_A_Barrel %,ps_A_BB%,ps_A_Chase%,ps_A_EV,ps_A_Max EV,ps_A_50th% EV,ps_A_90th% EV,ps_A_Hard Hit%,ps_A_K%,ps_A_L°,ps_A_Whiff%,ps_A_Swing%,ps_A_Z-Swing%,ps_A_Z-Contact%,ps_A_SwStr%,ps_A_Pull Air%,ps_A_BA,ps_A_OBP,ps_A_SLG,ps_A_BABIP,ps_A_BB,ps_A_2B,ps_A_3B,ps_A_Hits,ps_A_HR,ps_A_K,ps_A_Swings,ps_A_Whiffs,ps_A_psStuff+,ps_A_Max Velo,ps_A_Barrel%,ps_AAA_Name,ps_AAA_Org,ps_AAA_Pos,ps_AAA_Age,ps_AAA_PA,ps_AAA_AB,ps_AAA_Pitches,ps_AAA_Tracked%,ps_AAA_wOBA,ps_AAA_Bat Speed,ps_AAA_Barrel %,ps_AAA_BB%,ps_AAA_Chase%,ps_AAA_EV,ps_AAA_Max EV,ps_AAA_50th% EV,ps_AAA_90th% EV,ps_AAA_Hard Hit%,ps_AAA_K%,ps_AAA_L°,ps_AAA_Whiff%,ps_AAA_Swing%,ps_AAA_Z-Swing%,ps_AAA_Z-Contact%,ps_AAA_SwStr%,ps_AAA_Pull Air%,ps_AAA_BA,ps_AAA_OBP,ps_AAA_SLG,ps_AAA_BABIP,ps_AAA_BB,ps_AAA_2B,ps_AAA_3B,ps_AAA_Hits,ps_AAA_HR,ps_AAA_K,ps_AAA_Swings,ps_AAA_Whiffs,ps_AAA_psStuff+,ps_AAA_Max Velo,ps_AAA_Barrel%,ibw_year,ibw_rank,ibw_blurb,ibw_url,ibw_match_method,ibw_match_score,wRC+_pct,ISO_pct,OBP_pct,SLG_pct,K%_pct,SkillScore,_mlb_top30_rank_pct_rankscore,_pitcherlist_org_rank_pct_rankscore,_p1500_org_rank_pct_rankscore,_ibw_rank_pct_rankscore,RankSources,RankCoverage,RankScore,DynastyScore_65_35,SampleReliability,Proj_ETA_Bucket,AgeForLevel_Delta,AgeForLevel_Score,Proj_Confidence,Proj_Impact,Proj_Risk,Proj_HitProfile,Proj_DynastyUtility,_trend_key,trend_key_method
Maick Collado,CLE,A+,21.5833333,81.98451018558858,0.082474227,0.308411214,0.329896907,0.145962732,322,0.080745341,sa3015534,1B,,38,35 / 55,30 / 40,40 / 45,30 / 30,35+,FA,False,,,none,50.0,,,,,,,False,,none,44.44444444444444,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.25,0.21052631578947367,0.2894736842105263,0.3684210526315789,0.9342105263157895,35.43,,,,,0,0.0,,35.43,1.0,2–4 yr,0.08333329999999961,49.000000400000005,25.0,37.465500060000004,32.833332999999996,Contact,26.734475157000006,sa3015534,playerId
Adrian Pinto,TOR,A+,21.8388888,158.23117381922432,0.311688312,0.370786516,0.584415584,0.168539325,89,0.101123595,sa3015542,CF,,33,35 / 60,20 / 30,30 / 40,55 / 55,35+,FDYS,False,,,none,66.66666666666667,,,,,,,False,,none,48.0,,False,,,,,,,,,,True,18,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/toronto-blue-jays-top-50-prospects-2026/,,18.0,2026-01-25,https://www.prospects1500.com/top-50-lists/toronto-blue-jays-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,1.0,1.0,0.881578947368421,1.0,0.868421052631579,95.68,,,62.22222222222222,,1,0.25,48.22222222222221,79.06977777777777,0.356,2–4 yr,0.33888879999999943,45.93333440000001,23.9,83.23493349333334,46.488887999999996,Power+OBP,44.44905375200001,sa3015542,playerId
Jared Serna,NYY,AAA,22.1472222,83.54702422671109,0.06088993,0.318275154,0.290398126,0.153688524,488,0.106557377,sa3015579,2B,,14,35 / 45,30 / 50,45 / 55,60 / 60,40+,FA,False,,,none,56.00000000000001,,,,,,,False,,none,56.0,,False,,,,,,,,,,False,,,none,60.86956521739131,,,,,,,Jared Serna,MIA,2B/SS,23.0,10.0,7.0,42.0,100.0,0.676,0.0,14.3,30.0,13.0,98.2,105.1,96.1,103.0,85.7,0.0,0.3,13.3,35.714,63.2,91.7,4.8,4.8,0.571,0.7,0.0,0.5,3.0,0.0,0.0,4.0,1.0,0.0,15.0,2.0,,,,Jared Serna,MIA,2B/SS,23.0,10.0,7.0,42.0,100.0,0.676,0.0,14.3,30.0,13.0,98.2,105.1,96.1,103.0,85.7,0.0,0.3,13.3,35.714,63.2,91.7,4.8,4.8,0.571,0.7,0.0,0.5,3.0,0.0,0.0,4.0,1.0,0.0,15.0,2.0,,,,2025,415,"MIA, 2B/SS, 22.10 – Serna’s stats dropped off when he got to the upper minors, slashing .247/.328/.356 with 2 homers, 4 steals (in 7 attempts), and a 20.7/8.1 K%/BB% in 45 games. He’s a small guy at 5’7” with high ground ball rates, so the power upside is very limited. He has speed, but he started to get caught a lot in the upper minors, and the plate skills dropped off in the upper minors too. He’s likely a utility infielder, but the Marlins entire infield is far from locked down, so he’s on the right team for opportunity. I still think Miami has better options than him though. – 2025 Projection: 18/2/11/.246/.299/.351/6 Prime Projection: 61/9/42/.262/.323/.388/18",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.16666666666666666,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.875,22.6,,,,19.455252918287936,1,0.25,15.077821011673148,19.967237354085604,1.0,0–1 yr,-2.8527777999999984,84.23333359999998,40.0,31.055171246225676,27.0,Contact,34.771493780801556,sa3015579,playerId
Jeral Toledo,PIT,NAN,21.5055555,80.45527551376898,0.074380165,0.321428571,0.289256198,0.227586206,145,0.117241379,sa3015590,2B,,27,30 / 55,30 / 45,35 / 45,50 / 50,40,FA,False,,,none,46.15384615384615,,,,,,,False,,none,44.44444444444444,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.6521739130434783,0.21739130434782608,0.6956521739130435,0.34782608695652173,0.8695652173913043,55.48,,,,,0,0.0,,55.48,0.58,Unknown,,,14.499999999999998,54.658,42.5,Contact,31.1211,sa3015590,playerId
Onil Perez,SFG,A+,21.8722222,107.26427941580404,0.081218274,0.372384937,0.329949238,0.10460251,239,0.154811715,sa3015610,C,,40,35 / 55,20 / 30,35 / 40,20 / 20,35+,FA,False,,,none,48.0,,,,,,,False,,none,48.0,,False,,,,,,,,,,False,,,none,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.6710526315789473,0.19736842105263158,0.9078947368421053,0.3815789473684211,0.9868421052631579,62.24,,,,,0,0.0,,62.24,0.956,2–4 yr,0.3722221999999995,45.533333600000006,23.9,59.73400004000001,36.822222,OBP,35.24363343800001,sa3015610,playerId
Lizandro Espinoza,STL,AA,21.6777777,92.7831854486018,0.157216495,0.269767441,0.360824742,0.287703016,431,0.076566125,sa3015611,SS,,17,30 / 40,20 / 30,30 / 30,55 / 55,40,FA,False,,,none,50.0,,,,,,,False,,none,50.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.28440366972477066,0.7247706422018348,0.03669724770642202,0.45871559633027525,0.11926605504587151,32.8,,,,,0,0.0,,32.8,1.0,1–2 yr,-1.3222223,65.8666676,25.0,37.760000139999995,32.0,Contact,30.365333582999998,sa3015611,playerId
Christian Cerda,ARI,AA,21.575,107.67986018480676,0.214067278,0.347150259,0.458715596,0.171794871,390,0.133333333,sa3015623,C,,27,30 / 35,30 / 45,50 / 60,30 / 30,40,FA,False,,,none,57.14285714285714,,,,,,,True,15,fuzzy,100.0,,False,1/19/2026,https://pitcherlist.com/2026-arizona-diamondbacks-top-fantasy-baseball-prospects/,2026-01-30,15.0,,False,1/19/2026,https://pitcherlist.com/2026-arizona-diamondbacks-top-fantasy-baseball-prospects/,2026-01-30,False,,,none,0.0,,,,,,,Christian Cerda,ARI,C,23.0,7.0,6.0,27.0,100.0,0.709,69.1,0.0,14.3,25.0,93.3,109.2,88.8,104.3,50.0,0.0,7.7,5.6,66.667,100.0,100.0,3.7,3.7,0.667,0.714,0.0,0.667,1.0,2.0,0.0,4.0,0.0,0.0,18.0,1.0,,,,Christian Cerda,ARI,C,23.0,7.0,6.0,27.0,100.0,0.709,69.1,0.0,14.3,25.0,93.3,109.2,88.8,104.3,50.0,0.0,7.7,5.6,66.667,100.0,100.0,3.7,3.7,0.667,0.714,0.0,0.667,1.0,2.0,0.0,4.0,0.0,0.0,18.0,1.0,,,,,,,,none,0,0.5779816513761468,0.9174311926605505,0.6238532110091743,0.9174311926605505,0.7706422018348624,73.19,,0.0,,,1,0.25,0.0,47.5735,1.0,1–2 yr,-1.4250000000000007,67.10000000000001,40.0,64.59155,27.0,Power,46.436197500000006,sa3015623,playerId
Omar Alfonzo,PIT,AA,20.975,116.51819532358084,0.151219512,0.350622406,0.390243902,0.291322314,484,0.132231404,sa3015665,C,,31,30 / 35,35 / 50,45 / 55,20 / 20,35+,FA,True,20.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/pirates/omar-alfonzo-692657,https://www.mlb.com/milb/prospects/2025/pirates/,pirates,2025.0,"{""Hit"": 45, ""Power"": 50, ""Run"": 30, ""Arm"": 50, ""Field"": 50, ""Overall"": 45}","The son of longtime professional catcher Eliezer Alfonzo and younger brother of Tigers Minor League backstop Eliezer Alfonzo Jr., Omar started following in the family business when the Pirates signed him in August 2019. His first two summers of pro ball -- the Dominican Summer League in 2021 and the Florida Complex League in ‘22 -- didn’t make anyone sit up and take notice, but that changed when he hit his way to full-season ball in 2023, then managed to perform well across two levels of A ball in '24. Alfonzo is a strong left-handed-hitting catcher who is starting to punish the ball more consistently as he physically and emotionally matures. He hits the ball very hard and could be just a little more consistent elevation away from being an impact-type hitter. He started tapping into his power to his pull side mostly in 2024, but Alfonzo is still hitting a lot of ground balls and low line drives, and some small adjustments should allow him to drive the ball to all fields. He’s always been willing to draw walks and work counts. Growing up around the game and the craft of catching, Alfonzo has a strong sense of what he’s doing behind the dish. He’s working to improve his throwing accuracy, but he has enough arm strength to have thrown out 30.7 percent of potential basestealers in his career heading into 2025. He works well with pitchers, is bilingual and is a solid overall receiver. If he starts lofting the ball at the plate more, he could take off as a catching prospect. Last Prospect 19 Mitch Jebb Next Prospect 21 Easton Carmichael Pirates Prospect Headlines How does Konnor Griffin stack up to the great prospects of this century? January 25, 2026 With Griffin holding No. 1, Bucs land 5 prospects on Top 100 list January 23, 2026 Which young Bucs could break out in 2026? January 20, 2026 Pirates land a Guerrero, part of one of the strongest international signing classes January 15, 2026 New No. 6 prospect Garcia can help Bucs in '26 and beyond December 22, 2025 From 16 to 25, here is the best prospect at each age November 25, 2025 Valdez headlines group of prospects added to Bucs' 40-man roster November 18, 2025 Pirates have 40-man roster decisions to make on these 7 prospects November 14, 2025 More Prospects News Pirates Prospect Highlights 04:29 Breaking down #1 prospect Konnor Griffin January 23, 2026 00:43 Breaking down #29 prospect Seth Hernandez January 23, 2026 00:48 Breaking down #50 prospect Edward Florentino January 23, 2026 00:54 Top Prospects: Hun",True,11,fuzzy,100.0,,False,1/10/2026,https://pitcherlist.com/2026-pittsburgh-pirates-top-fantasy-baseball-prospects/,2026-01-30,11.0,,False,1/10/2026,https://pitcherlist.com/2026-pittsburgh-pirates-top-fantasy-baseball-prospects/,2026-01-30,False,,,none,0.0,,,,,,,Omar Alfonzo,PIT,C,22.0,7.0,6.0,27.0,100.0,0.099,74.4,0.0,14.3,36.4,74.3,74.3,74.3,74.3,0.0,57.1,69.0,33.3,44.444,50.0,87.5,14.8,0.0,0.0,0.143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,,,,Omar Alfonzo,PIT,C,22.0,7.0,6.0,27.0,100.0,0.099,74.4,0.0,14.3,36.4,74.3,74.3,74.3,74.3,0.0,57.1,69.0,33.3,44.444,50.0,87.5,14.8,0.0,0.0,0.143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,,,,,,,,none,0,0.7064220183486238,0.6788990825688074,0.6605504587155964,0.6146788990825688,0.11009174311926606,60.08,34.48275862068966,41.17647058823529,,,2,0.5,32.1551724137931,50.30631034482759,1.0,1–2 yr,-2.0249999999999986,74.29999999999998,55.0,59.28089310344828,22.0,OBP,49.236401896551726,sa3015665,playerId
Armando Cruz,WSN,A+,20.5222222,39.13976099985164,0.055555555,0.221538461,0.232026143,0.224550898,334,0.050898203,sa3015695,SS,,25,20 / 45,20 / 30,20 / 30,55 / 55,40,FA,False,,,none,56.00000000000001,,,,,,,False,,none,63.63636363636363,,False,,,,,,,,,,False,,,none,56.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.013157894736842105,0.10526315789473684,0.013157894736842105,0.039473684210526314,0.513157894736842,10.18,,,,,0,0.0,,10.18,1.0,2–4 yr,-0.9777777999999984,61.73333359999998,25.0,17.913000039999996,32.0,Contact,20.607516737999994,sa3015695,playerId
Victor Acosta,CIN,A+,20.1222222,83.38048496407608,0.054711246,0.335051546,0.276595744,0.187341772,395,0.096202531,sa3015705,SS,,16,20 / 40,20 / 40,40 / 45,60 / 60,40,FA,False,,,none,50.0,,,,,,,False,,none,50.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.2894736842105263,0.09210526315789473,0.6052631578947368,0.11842105263157894,0.7894736842105263,35.83,,,,,0,0.0,,35.83,1.0,2–4 yr,-1.3777778000000005,66.5333336,25.0,40.43550004,32.0,Contact,31.702641738000008,sa3015705,playerId
Angel Genao,CLE,AA,20.1805555,109.7218855648544,0.117302053,0.334210526,0.381231671,0.157894736,380,0.094736842,sa3015706,SS,,4,20 / 45,20 / 50,35 / 50,50 / 50,45+,Hot Ice,True,3.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/guardians/angel-genao-694197,https://www.mlb.com/milb/prospects/2025/guardians/,guardians,2025.0,"{""Hit"": 60, ""Power"": 45, ""Run"": 50, ""Arm"": 55, ""Field"": 55, ""Overall"": 55}","Genao played for the Dominican Republic at the 2017 Little League World Series before signing for $1,175,000 four years later. He placed seventh in the Rookie-level Arizona Complex League batting race (.322) while making his U.S. debut in 2022, but missed the first two months of the next season with a torn meniscus in his right knee and looked less athletic than usual while navigating Single-A. He bounced back in 2024, ranking fifth in the Minors in hitting and doubles (38) while slashing .330/.379/.499 between two Class A stops. Part of Cleveland's seemingly endless supply of switch-hitting middle infielders with strong bat-to-ball skills, Genao is proficient from both sides of the plate but shows more pop as a righty. He has a quick, compact stroke and commands the strike zone very well, though his ability to make contact easily cuts into his walk totals. Fully recovered from his knee injury, he did a better job of using his lower half and hitting the ball harder last year, but his relatively flat swing may cap his home run output at 15 per season. Genao ran better in 2024, displaying solid speed at times and stealing 25 bases in 30 attempts. He has smooth middle-infield actions, quick hands and a strong arm, which should allow him to remain at shortstop. He also saw action at second and third base last year and is at least a solid defender at all three spots. Last Prospect 2 Chase DeLauter Next Prospect 4 Cooper Ingle Guardians Prospect Headlines Led by Bazzana, Guards' NRI list includes top prospects, familiar faces January 30, 2026 Guards land six players among Top 100 Prospects, led by Bazzana January 23, 2026 3 Guardians prospects who could find their way to the bigs in '26 January 22, 2026 Guardians acquire pitching prospect Gomez from Mets for international bonus pool money January 15, 2026 Guardians stock up on switch-hitting shortstops as int'l signing period opens January 15, 2026 How DeLauter's postseason debut could position him for big '26 December 22, 2025 These 10 teams have the prospects to swing a big trade at the Winter Meetings December 2, 2025 Guards' No. 3 prospect among those protected; Enright DFA'd November 18, 2025 More Prospects News Guardians Prospect Highlights 01:07 Breaking down #20 prospect Travis Bazzana January 23, 2026 00:44 Breaking down #46 prospect Chase DeLauter January 23, 2026 04:24 Parker Messick on learning from the 2025 season January 23, 2026 06:23 Chase DeLauter on his MLB debut, Rookie Program January 22, 202",True,6,fuzzy,100.0,,False,1/23/2025,https://pitcherlist.com/2025-cleveland-guardians-top-fantasy-baseball-prospects/,2026-01-30,6.0,,False,1/23/2025,https://pitcherlist.com/2025-cleveland-guardians-top-fantasy-baseball-prospects/,2026-01-30,False,,,none,0.0,,,,,,,Angel Genao,CLE,SS,21.0,7.0,6.0,33.0,100.0,0.351,0.0,0.0,14.3,33.3,79.8,90.1,72.8,90.1,0.0,28.6,'-22.0,27.8,54.545,80.0,83.3,15.2,0.0,0.333,0.429,0.333,0.5,1.0,0.0,0.0,2.0,0.0,2.0,18.0,5.0,,,,Angel Genao,CLE,SS,21.0,7.0,6.0,33.0,100.0,0.351,0.0,0.0,14.3,33.3,79.8,90.1,72.8,90.1,0.0,28.6,'-22.0,27.8,54.545,80.0,83.3,15.2,0.0,0.333,0.429,0.333,0.5,1.0,0.0,0.0,2.0,0.0,2.0,18.0,5.0,,,,,,,,none,0,0.5963302752293578,0.44954128440366975,0.4954128440366973,0.555045871559633,0.8165137614678899,56.51,90.47619047619048,64.28571428571428,,,2,0.5,65.77380952380952,59.752333333333326,1.0,1–2 yr,-2.8194444999999995,83.833334,55.0,61.58120009999999,22.0,Contact,52.17820684499999,sa3015706,playerId
Samuel Zavala,CHW,A+,20.025,123.76985800433144,0.119221411,0.362139917,0.377128953,0.213114754,488,0.133196721,sa3015718,CF,,20,20 / 30,20 / 45,40 / 55,50 / 50,40,SL,True,29,2026-01-30,global_fuzzy,100.0,https://www.mlb.com/milb/prospects/2025/whitesox/samuel-zavala-694214,https://www.mlb.com/milb/prospects/2025/whitesox/,whitesox,2025,"{""Hit"": 40, ""Power"": 45, ""Run"": 50, ""Arm"": 55, ""Field"": 50, ""Overall"": 40}","Signed for $1.2 million out of Venezuela by the Padres in 2021, Zavala came to the United States the following year and spent a month in Single-A at age 17. He played well there late that summer and again the next season, but he has struggled ever since being promoted to High-A in August 2023. After joining the White Sox as part of the package for Dylan Cease in March 2024, he slashed .187/.340/.301 in his first year in his new organization. Zavala ranked fifth in the Minors with 177 walks in 2023-24, but he was more passive than patient and pitchers took advantage. He's turning his left-handed stroke loose more often this year, though he swings and misses too much in the strike zone. He has gotten stronger and is doing a better job of turning on and lifting pitches while producing more encouraging exit velocities, hitting at 15-20 homer power. Though he's more of an average runner, Zavala's instincts allow him to steal a few bases and get the job done in center field. His solid arm strength plays at all three outfield spots. He didn't turn 21 until mid-July, and Chicago hopes that decelerating his rush through the lower levels of the Minors will pay off with development at the plate. Last Prospect 28 Marcelo Alcala Next Prospect 30 Tyler Schweitzer White Sox Prospect Headlines White Sox invite 3 Top 100 prospects to spring camp January 29, 2026 White Sox land 5 Top 100 prospects, led by Braden Montgomery January 23, 2026 White Sox snag top backstop prospect among 2026 international signings January 15, 2026 Top Sox pick gears up for first pro season January 14, 2026 Next wave of White Sox prospects on verge of sending rebuild into overdrive December 22, 2025 McDougal (No. 7 prospect), Davitt added to 40-man roster November 18, 2025 Portrait of a pitcher in progress: Smith (No. 5) learning as he goes in AFL November 6, 2025 With family in attendance, White Sox top prospect tees off in Fall League November 1, 2025 More Prospects News White Sox Prospect Highlights 00:34 Breaking down #36 prospect Braden Montgomery January 23, 2026 00:45 Top Prospects: Billy Carlson, SS, White Sox January 20, 2026 01:00 Top Prospects: Hagen Smith, LHP, White Sox January 20, 2026 00:54 Top Prospect: Caleb Bonemer, SS, White Sox January 19, 2026 00:53 Top Prospects: Braden Montgomery, OF, White Sox January 19, 2026 03:33 Braden Montgomery on the challenge of switch hitting January 16, 2026 02:11 David Keller discusses 2026 international signings January 15, 2026 00:49 Top Prosp",False,,none,52.17391304347826,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,471,"CHW, OF, 20.8 – Zavala was a straight disaster in 2024, slashing .187/.340/.301 with 8 homers, 14 steals, and a 22.3/17.8 K%/BB% in 111 games, but I don’t want to write him off completely quite yet. He’s always been very young for the level, and he continued to show the mature plate approach that was his bread and butter. He’s 6’1”, 175 pounds, so there is room for him to tack on more muscle, and he doesn’t have any issues lifting and pulling it. Simply getting stronger and playing against people his own age could go a long way. I’m giving him one more year. – ETA: 2027 Prime Projection: 56/13/49/.248/.324/.412/9",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.9078947368421053,0.5,0.8289473684210527,0.5921052631578947,0.6052631578947368,72.04,0.0,,,8.560311284046696,2,0.5,4.24448767833982,48.31157068741894,1.0,2–4 yr,-1.4750000000000014,67.70000000000002,55.0,64.2704712062257,22.0,OBP,50.16171204280157,sa3015718,playerId
Gabriel Gonzalez,MIN,AAA,20.5555555,147.82263454290708,0.18200409,0.396396396,0.513292433,0.145683453,556,0.086330935,sa3015723,RF,,13,35 / 50,30 / 50,50 / 55,45 / 40,40+,SL,True,8.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/twins/gabriel-gonzalez-694224,https://www.mlb.com/milb/prospects/2025/twins/,twins,2025.0,"{""Hit"": 55, ""Power"": 40, ""Run"": 45, ""Arm"": 65, ""Field"": 50, ""Overall"": 50}","Gonzalez started his pro career with the Mariners, signing for $1.5 million in January 2021. He was particularly productive at the start of his career, with an .892 OPS during his debut in the Dominican Summer League after signing, hitting .321 and reaching full-season ball during his first visit stateside in 2022, then finishing with an .837 OPS and 18 homers in 2023 while touching High-A. He was sent to the Twins just ahead of the 2024 season in the Jorge Polanco deal and wasn’t nearly as productive in his first year with his new organization. Though Gonzalez put up very pedestrian numbers with High-A Cedar Rapids last year, there were some underlying traits that were still positives. The right-handed hitter made a ton of contact, striking out in just 14.5 percent of his plate appearances. He can absolutely punish fastballs, but it’s a very aggressive approach that can lead to too much chase, especially against softer stuff. While he hit the ball harder on average than most hitters at his level, there were too many ground balls. His power production suffered because of that, as well as because of a lower back issue that bothered him for much of the second half of the season. Gonzalez’s ability to recognize pitches better, elevate and drive the ball more consistently is key to his future profile. He’s a corner outfielder only, one with at least a plus arm, so he’s going to have to unlock that power to be an everyday guy in the big leagues. Last Prospect 7 Dasan Hill Next Prospect 9 Connor Prielipp Twins Prospect Headlines Twins snag lauded Venezuelan shortstop in 2026 international signing class January 15, 2026 Prielipp's elite stuff could make him key piece for Twins in '26 December 22, 2025 Which Twins prospects are shining in Winter League? October 30, 2025 How the Twins' No. 2 prospect became a hitting machine October 20, 2025 Bat-first Twins No. 13 prospect seeking defensive home in Fall League October 16, 2025 Keep an eye on these 3 prospects for 2026 October 13, 2025 Twins offseason notes: Productive prospect, awards, manager October 9, 2025 Top prospect Jenkins inching closer to Major League dream September 12, 2025 More Prospects News Twins Prospect Highlights 06:22 Kendry Rojas talks preparation, trade to Twins, more January 21, 2026 00:59 Top Prospects: Kaelan Culpepper, SS, Twins January 20, 2026 00:59 Top Prospects: Emmanuel Rodriguez, OF, Twins January 20, 2026 01:01 Top Prospects: Walker Jenkins, OF, Twins January 19, 2026 00:50 Top Prospe",True,8,fuzzy,100.0,,False,1/23/2026,https://pitcherlist.com/2026-minnesota-twins-top-20-prospects/,2026-01-30,8.0,,False,1/23/2026,https://pitcherlist.com/2026-minnesota-twins-top-20-prospects/,2026-01-30,False,,,none,0.0,,,,,,,Gabriel Gonzalez,MIN,OF,22.0,6.0,6.0,23.0,100.0,0.441,0.0,0.0,0.0,44.4,97.5,106.1,88.8,106.1,50.0,16.7,1.0,25.0,69.565,85.7,75.0,17.4,0.0,0.5,0.5,0.5,0.6,0.0,0.0,0.0,3.0,0.0,1.0,16.0,4.0,,,,Gabriel Gonzalez,MIN,OF,22.0,6.0,6.0,23.0,100.0,0.441,0.0,0.0,0.0,44.4,97.5,106.1,88.8,106.1,50.0,16.7,1.0,25.0,69.565,85.7,75.0,17.4,0.0,0.5,0.5,0.5,0.6,0.0,0.0,0.0,3.0,0.0,1.0,16.0,4.0,,,,2025,470,"MIN, OF, 21.3 – Gonzalez had an underwhelming year in 2024, slashing .255/.326/.381 with 5 homers, 5 steals, and a 14.5/6.8 K%/BB% in 81 games at High-A. The contact rates were still good, but the power/speed numbers were very lackluster, and as a maxed out corner outfielder, it’s not looking like a starting profile right now. He’s hit for more power in the past, and he gets the bat on the ball, so I want to give him one more year before dropping him off this list. – ETA: 2027 Prime Projection: 48/13/56/.257/.320/.417/4",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.9583333333333334,0.6805555555555556,0.9027777777777778,0.9722222222222222,0.9027777777777778,87.96,75.0,0.0,,8.754863813229575,3,0.75,23.738984893568322,65.48264471274891,1.0,0–1 yr,-4.4444444999999995,100.0,70.0,83.02279341382467,17.0,Power+OBP,68.8102570362211,sa3015723,playerId
Ronald Hernandez,NYM,A+,20.7527777,104.1080152011757,0.110787172,0.32070707,0.338192419,0.219696969,396,0.106060606,sa3015738,C,,35,25 / 55,20 / 35,35 / 45,30 / 30,35+,FA,False,,,none,50.0,,,,,,,False,,none,53.333333333333336,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.6447368421052632,0.4605263157894737,0.4473684210526316,0.39473684210526316,0.5394736842105263,51.46,,,,,0,0.0,,51.46,1.0,2–4 yr,-0.7472223000000007,58.96666760000001,25.0,52.58600014,32.0,Contact,35.65703358300001,sa3015738,playerId
